,gsId,name,type,gradeRange,enrollment,gsRating,parentRating,city,state,districtId,district,districtNCESId,address,phone,fax,website,ncesId,lat,lon,schoolName,latitude,longitude,headOfficialName,freeAndReducedPriceLunch,idea,plan504,percentTeachersInFirstSecondYear,"White, non-Hispanic","Black, non-Hispanic",Hispanic,Multiracial,Asian,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander
140,546,Harris Elementary School,public,PK-6,629,4,3,Austin,TX,115,Austin Independent School District,4808940,"1711 Wheless Lane,  Austin, TX  78723",(512) 414-2085,(512) 929-7347,http://harriselem.tx.aie.schoolinsites.com/,480894000319,30.314829,-97.690765,Harris Elementary School,30.314829,-97.690765,MS MONICA MARTINEZ,96.5,9.5,2.1,4.4,2.54,9.38,81.08,0.48,5.72,0.64,0.16
141,556,Linder Elementary School,public,1-5,364,3,3,Austin,TX,115,Austin Independent School District,4808940,"2800 Metcalfe Road,  Austin, TX  78741",(512) 414-2398,(512) 447-3222,,480894000329,30.224209,-97.73794,Linder Elementary School,30.224209,-97.73794,MS BEVERLEY JONES ODOM,89.56,5.4,3.9,20.4,3.57,5.22,85.99,1.65,3.57,0.0,0.0
142,558,Martin Middle School,public,6-8,456,1,3,Austin,TX,115,Austin Independent School District,4808940,"1601 Haskell Street,  Austin, TX  78702",(512) 414-3243,(512) 320-0125,,480894000331,30.253086,-97.72987,Martin Middle School,30.253086,-97.72987,MR MONICA DE LA GARZA-CONNESS,91.89,19.2,9.1,2.1,1.75,16.23,80.92,0.44,0.66,0.0,0.0
143,564,Norman Elementary School,public,PK-6,319,6,3,Austin,TX,115,Austin Independent School District,4808940,"4001 Tannehill Lane,  Austin, TX  78721",(512) 414-2347,(512) 926-6321,,480894000337,30.278324,-97.67397,Norman Elementary School,30.278324,-97.67397,MS WENDY MILLS,96.87,11,3.8,16.7,2.19,51.72,44.51,0.63,0.0,0.63,0.31
144,568,Odom Elementary School,public,PK-5,542,6,3,Austin,TX,115,Austin Independent School District,4808940,"1010 Turtle Creek Boulevard,  Austin, TX  78745",(512) 414-2388,(512) 443-6170,,480894000341,30.20562,-97.78878,Odom Elementary School,30.20562,-97.78878,MS SONDRA MCWILLIAMS,91.51,9.1,2.3,4.8,5.35,4.98,88.38,1.11,0.18,0.0,0.0
145,572,Pecan Springs Elementary School,public,PK-6,464,5,3,Austin,TX,115,Austin Independent School District,4808940,"3100 Rogge Lane,  Austin, TX  78723",(512) 414-4445,(512) 926-0001,,480894000345,30.303139,-97.676315,Pecan Springs Elementary School,30.303139,-97.676315,MS ELAINE MCKINNEY,96.34,11.1,7.1,12.5,2.59,30.82,65.73,0.86,0.0,0.0,0.0
146,574,Pleasant Hill Elementary School,public,PK-5,566,5,3,Austin,TX,115,Austin Independent School District,4808940,"6405 Circle South Road,  Austin, TX  78745",(512) 414-4453,(512) 442-4741,,480894000347,30.196213,-97.77649,Pleasant Hill Elementary School,30.196213,-97.77649,MS KRISTI CISNEROS,87.46,9.2,8.5,10.3,4.06,7.07,86.93,1.41,0.53,0.0,0.0
147,579,Sanchez Elementary School,public,PK-5,407,5,3,Austin,TX,115,Austin Independent School District,4808940,"73 San Marcos Street,  Austin, TX  78702",(512) 414-4423,(512) 472-9493,http://sanchez.austinschools.org/,480894000355,30.257992,-97.735054,Sanchez Elementary School,30.257992,-97.735054,MS AZUCENA GARCIA,94.35,8.7,2.8,7.9,2.46,2.7,89.43,0.74,4.18,0.49,0.0
148,587,Williams Elementary School,public,PK-5,458,4,3,Austin,TX,115,Austin Independent School District,4808940,"500 Mairo Street,  Austin, TX  78748",(512) 414-2525,(512) 292-3041,williamswildcats.org,480894000364,30.180973,-97.79151,Williams Elementary School,30.180973,-97.79151,MS MARY CISNEROS,82.1,12.8,6.9,13.6,11.79,4.37,79.48,1.75,2.62,0.0,0.0
149,588,Winn Elementary School,public,PK-6,304,3,3,Austin,TX,115,Austin Independent School District,4808940,"3500 Susquehanna Lane,  Austin, TX  78723",(512) 414-2390,(512) 926-9211,,480894000365,30.314882,-97.66498,Winn Elementary School,30.314882,-97.66498,ANAYANSI BLESSUM,97.04,6.4,3.9,3.3,1.64,21.71,75.33,0.99,0.33,0.0,0.0
150,590,Wooten Elementary School,public,PK-5,613,6,3,Austin,TX,115,Austin Independent School District,4808940,"1406 Dale Drive,  Austin, TX  78757",(512) 414-2315,(512) 459-9227,http://wooten.austinschools.org/,480894000367,30.352917,-97.71915,Wooten Elementary School,30.352917,-97.71915,MR ANGELO SAN SEGUNDO,93.31,8.8,1.5,2.3,5.87,5.55,86.95,0.33,1.14,0.16,0.0
151,594,Jordan Elementary School,public,PK-6,674,5,3,Austin,TX,115,Austin Independent School District,4808940,"6711 Johnny Morris Road,  Austin, TX  78724",(512) 414-2578,(512) 926-8299,http://www.austinisd.org/,480894002470,30.301088,-97.646774,Jordan Elementary School,30.301088,-97.646774,MS ADRIENNE WILLIAMS,97.03,5.8,9.6,11.1,1.63,15.88,81.16,1.19,0.0,0.15,0.0
152,600,Langford Elementary School,public,PK-5,687,5,3,Austin,TX,115,Austin Independent School District,4808940,"2206 Blue Meadow Drive,  Austin, TX  78744",(512) 414-1765,(512) 447-4808,http://www.austinisd.org/,480894005398,30.182083,-97.76337,Langford Elementary School,30.182083,-97.76337,MS DOUNNA POTH,94.76,5.4,3.1,12.8,1.89,3.78,93.01,1.02,0.0,0.29,0.0
153,601,Bailey Middle School,public,6-8,873,6,3,Austin,TX,115,Austin Independent School District,4808940,"4020 Lost Oasis Hollow,  Austin, TX  78739",(512) 414-4990,(512) 292-0898,www.baileybears.org,480894005486,30.164225,-97.87242,Bailey Middle School,30.164225,-97.87242,MR JOHN ROCHA,26.83,10.5,7.7,4.8,39.45,4.36,48.28,4.01,3.78,0.11,0.0
154,609,Palm Elementary School,public,PK-5,481,6,3,Austin,TX,115,Austin Independent School District,4808940,"7601 Dixie Drive,  Austin, TX  78744",(512) 414-2545,(512) 280-2769,http://palm.austinschools.org/,480894006211,30.164824,-97.743675,Palm Elementary School,30.164824,-97.743675,MS RHODA COLEMAN,83.16,10.1,4,2.8,3.74,5.82,87.53,1.04,1.46,0.0,0.42
155,614,Galindo Elementary School,public,PK-5,585,3,3,Austin,TX,115,Austin Independent School District,4808940,"3800 South 2nd Street,  Austin, TX  78704",(512) 414-1756,(512) 414-0448,https://www.austinisd.org/schools/galindo,480894006509,30.229517,-97.7719,Galindo Elementary School,30.229517,-97.7719,MS NATASCHA BARRETA-ROMERO,94.19,13.2,11.7,8.3,4.96,4.27,88.89,1.54,0.34,0.0,0.0
156,619,Hart Elementary School,public,PK-5,692,7,3,Austin,TX,115,Austin Independent School District,4808940,"8301 Furness Drive,  Austin, TX  78753",(512) 841-2100,(512) 841-2190,https://www.austinisd.org/schools/hart,480894008061,30.342451,-97.68871,Hart Elementary School,30.342451,-97.68871,MR SONIA TOSH,96.53,8.6,2,10.3,4.77,9.1,81.21,0.43,4.34,0.14,0.0
157,2033,Smith Elementary School,public,PK-5,792,5,3,Austin,TX,315,Del Valle Independent School District,4816620,"4209 Smith School Road,  Austin, TX  78744",(512) 386-3850,(512) 386-3855,www.dvisd.net,481662001427,30.195934,-97.71339,Smith Elementary School,30.195934,-97.71339,MRS FRANCES MALDONADO,92.17,7.6,1,4.4,5.81,5.68,85.98,1.52,0.38,0.51,0.13
158,2035,Baty Elementary School,public,PK-5,768,3,3,Austin,TX,315,Del Valle Independent School District,4816620,"2101 Faro Drive,  Austin, TX  78741",(512) 386-3450,(512) 386-3455,www.dvisd.net,481662006091,30.227068,-97.712814,Baty Elementary School,30.227068,-97.712814,MS LAURA CARLIN-GONZALEZ,95.96,8.6,0.9,4.2,2.47,12.24,84.11,0.78,0.26,0.0,0.13
159,2036,Hornsby-Dunlap Elementary School,public,PK-5,616,3,3,Austin,TX,315,Del Valle Independent School District,4816620,"13901 North FM 620,  Austin, TX  78717",(512) 386-3650,(512) 386-3655,www.dvisd.net,481662006534,30.475092,-97.7674,Hornsby-Dunlap Elementary School,30.475092,-97.7674,HELEN GARCIA,90.26,6.4,2.8,25,8.28,22.24,67.21,1.79,0.32,0.0,0.16
160,4148,Lago Vista High School,public,9-12,460,6,3,Austin,TX,581,Lago Vista Independent School District,4826400,"P O Box 4929,  Austin, TX  78734",(512) 267-8300 x2500,(512) 267-8330,www.lagovistaisd.net,482640002973,30.385658,-97.95364,Lago Vista High School,30.385658,-97.95364,MRS HEATHER STONER,24.35,7.6,4.2,10.3,75.0,0.65,21.09,2.17,0.43,0.43,0.22
161,4149,Lago Vista Middle School,public,6-8,425,5,3,Austin,TX,581,Lago Vista Independent School District,4826400,"P O Box 4929,  Austin, TX  78734",(512) 267-8300 x3500,(512) 267-8329,www.lagovistaisd.net,482640007469,30.385658,-97.95364,Lago Vista Middle School,30.385658,-97.95364,MR ERIC HOLT,29.18,8.7,3,4.8,76.0,0.71,18.59,3.29,0.94,0.24,0.24
162,4158,Lake Travis High School,public,9-12,2699,8,3,Austin,TX,583,Lake Travis Independent School District,4826470,"3324 Ranch Road 620 South,  Austin, TX  78738",(512) 533-6100,(512) 533-6102,http://www.ltisdschools.org/lths,482647005763,30.324848,-97.96807,Lake Travis High School,30.324848,-97.96807,MR GORDON BUTLER II,8.82,8.1,5,7.2,70.21,1.26,19.3,3.85,5.04,0.33,0.0
163,4570,Bluebonnet Trail Elementary School,public,PK-5,542,6,3,Austin,TX,646,Manor Independent School District,4828890,"11316 Farmhaven Road,  Austin, TX  78754",(512) 278-4125,(512) 278-4140,bte.manorisd.net,482889005491,30.35188,-97.6174,Bluebonnet Trail Elementary School,30.35188,-97.6174,ANGEL DELUNA,68.27,5.5,2.1,13.2,12.36,24.35,49.26,4.8,8.86,0.18,0.18
164,5409,River Oaks Elementary School,public,PK-5,548,5,3,Austin,TX,793,Pflugerville Independent School District,4834830,"12401 Scofield Farms Drive,  Austin, TX  78758",(512) 594-5000,(512) 594-5005,http://www.pfisd.net/Domain/27,483483005489,30.408642,-97.68686,River Oaks Elementary School,30.408642,-97.68686,ARACELY SUAREZ,77.19,13.9,0,9.2,10.95,23.36,60.58,2.92,2.01,0.0,0.18
165,5410,Parmer Lane Elementary School,public,PK-5,462,7,3,Austin,TX,793,Pflugerville Independent School District,4834830,"1806 Parmer Lane,  Austin, TX  78727",(512) 594-4000,(512) 594-4005,http://www.pfisd.net/Domain/25,483483005794,30.418943,-97.70227,Parmer Lane Elementary School,30.418943,-97.70227,MR BARRY MILLER,67.53,10.7,0.4,5,11.26,12.77,65.15,1.3,9.52,0.0,0.0
166,5414,Westview Middle School,public,6-8,846,4,3,Austin,TX,793,Pflugerville Independent School District,4834830,"1805 Scofield Lane,  Austin, TX  78727",(512) 594-2200,(512) 594-2205,http://www.pfisd.net/Page/21,483483006596,30.416716,-97.689575,Westview Middle School,30.416716,-97.689575,JORGE LUIS FRANCO,72.58,14.1,3.6,3.7,11.82,20.33,57.8,3.19,6.62,0.12,0.12
167,5869,Anderson Mill Elementary School,public,PK-5,515,7,3,Austin,TX,870,Round Rock Independent School District,4838080,"10610 Salt Mill Hollow,  Austin, TX  78750",(512) 428-3700,(512) 428-3790,schools.roundrockisd.org/andersonmill/,483808004247,30.452835,-97.806854,Anderson Mill Elementary School,30.452835,-97.806854,TRANA ALLEN,58.64,5.1,2.5,8.3,35.34,9.32,41.36,3.11,9.9,0.78,0.19
168,5873,Noel Grisham Middle School,public,6-8,700,7,3,Austin,TX,870,Round Rock Independent School District,4838080,"10805 School House Lane,  Austin, TX  78750",(512) 428-2650,(512) 428-2790,schools.roundrockisd.org/grisham/,483808004251,30.457403,-97.80668,Noel Grisham Middle School,30.457403,-97.80668,PAIGE HADZISELIMOVIC,26.71,5.3,4.3,6.3,42.14,6.0,25.86,5.57,20.14,0.29,0.0
169,8617,Rodriguez Elementary School,public,PK-5,701,2,3,Austin,TX,115,Austin Independent School District,4808940,"4400 Franklin Park Drive,  Austin, TX  78744",(512) 841-7200,(512) 841-7205,,480894008392,30.200659,-97.74725,Rodriguez Elementary School,30.200659,-97.74725,MONICA VILLASENOR,97.0,6.3,4.3,15.3,0.86,7.7,90.73,0.43,0.29,0.0,0.0
170,9142,Pickle Elementary School,public,PK-5,695,2,3,Austin,TX,115,Austin Independent School District,4808940,"1101 Wheatley Avenue,  Austin, TX  78752",(512) 841-8400,(512) 841-8444,https://www.austinisd.org/schools/pickle,480894009078,30.333408,-97.693825,Pickle Elementary School,30.333408,-97.693825,MR JOEL DE LA GARZA,96.26,7.7,2.1,10.2,1.44,7.34,90.65,0.14,0.29,0.14,0.0
171,9148,Mcbee Elementary School,public,PK-5,490,7,3,Austin,TX,115,Austin Independent School District,4808940,"1101 West Braker Lane,  Austin, TX  78758",(512) 841-2500,(512) 841-2333,,480894008939,30.38325,-97.69106,Mcbee Elementary School,30.38325,-97.69106,MAGGIE DELAROSA,95.31,6.9,4.5,9.9,1.84,4.49,91.63,1.02,1.02,0.0,0.0
172,9472,Paredes Middle School,public,6-8,997,4,3,Austin,TX,115,Austin Independent School District,4808940,"10100 South Mary Moore Searight Drive,  Austin, TX  78748",(512) 841-6800,(512) 841-7036,,480894008938,30.165659,-97.81159,Paredes Middle School,30.165659,-97.81159,MS VALERIA TORRES-SOLIS,72.52,11.5,8.2,3.1,9.93,7.42,78.13,1.91,2.01,0.4,0.2
173,9473,Dessau Middle School,public,6-8,760,3,3,Austin,TX,793,Pflugerville Independent School District,4834830,"12900 Dessau Road,  Austin, TX  78754",(512) 594-2600,(512) 594-2605,http://www.pfisd.net/Domain/12,483483008942,30.397984,-97.64358,Dessau Middle School,30.397984,-97.64358,JEREMY LEJEUNE,77.76,11.8,0.7,7.6,5.0,21.45,57.76,1.58,13.82,0.0,0.39
174,10730,International High School,public,9-12,294,,3,Austin,TX,115,Austin Independent School District,4808940,"1012 Arthur Stiles Road,  Austin, TX  78721",(512) 414-6817,(512) 841-5621,http://www.austinisd.org/,480894011057,30.257113,-97.68206,International High School,30.257113,-97.68206,MS SUSAN GALVAN,96.6,0,1.4,14.8,3.4,4.76,86.05,0.34,5.44,0.0,0.0
175,10746,Gorzycki Middle School,public,6-8,1341,9,3,Austin,TX,115,Austin Independent School District,4808940,"7412 West Slaughter Lane,  Austin, TX  78749",(512) 841-8600,(512) 841-8601,http://www.gmstigers.com/,480894011059,30.214663,-97.89199,Gorzycki Middle School,30.214663,-97.89199,MS CATHRYN MITCHELL,4.77,7.2,11,4.9,62.71,1.94,23.71,4.1,7.38,0.15,0.0
176,10788,Blazier Elementary School,public,PK-5,842,7,3,Austin,TX,115,Austin Independent School District,4808940,"8601 Nuckols Crossing Road,  Austin, TX  78744",(512) 841-8800,(512) 841-8801,,480894011062,30.158,-97.754295,Blazier Elementary School,30.158,-97.754295,MS LETICIA PENA,74.47,10.7,3.3,9.6,10.21,5.58,79.69,2.02,1.9,0.59,0.0
177,611,Widen Elementary School,public,PK-5,450,1,2,Austin,TX,115,Austin Independent School District,4808940,"4500 Manchaca Road,  Austin, TX  78744",(512) 810-0633,(512) 441-8971,,480894006213,30.188713,-97.74008,Widen Elementary School,30.188713,-97.74008,MS JENNIFER PACE,94.52,8.8,3.8,12.8,0.88,8.48,89.58,0.71,0.0,0.35,0.0
178,19852,Dailey Middle School,public,6-8,710,3,2,Austin,TX,315,Del Valle Independent School District,4816620,"14000 Westall Street,  Austin, TX  78725",(512) 386-3600,(512) 386-3630,www.dvisd.net,481662012337,30.243408,-97.59058,Dailey Middle School,30.243408,-97.59058,MR MARIO PALACIOS,88.87,11.4,7.8,21.2,3.94,14.79,79.86,0.99,0.28,0.14,0.0
179,20411,Joseph Gilbert Elementary School,public,PK-5,680,4,2,Austin,TX,315,Del Valle Independent School District,4816620,"5412 Gilbert Road,  Austin, TX  78724",(512) 386-3800,(512) 386-3805,www.dvisd.net,481662012601,30.258514,-97.59251,Joseph Gilbert Elementary School,30.258514,-97.59251,LINDSEY GONZALEZ,91.76,7.2,1.8,12.8,8.53,9.12,79.12,2.65,0.29,0.29,0.0
180,18842,Daep- El,public,PK-6,16,,1,Austin,TX,115,Austin Independent School District,4808940,"906 West Milton Street,  Austin, TX  78704",(512) 414-2074,(512) 472-9029,,480894006356,30.250395,-97.75945,Daep- El,30.250395,-97.75945,MR JEFF BLACK,81.25,0,35.7,33.3,12.5,18.75,62.5,6.25,0.0,0.0,0.0
181,616,Leadership Academy,public,6-12,27,,,Austin,TX,115,Austin Independent School District,4808940,"2515 South Congress Avenue,  Austin, TX  78704",(512) 854-7077,(512) 476-2809,http://www.greatschools.org/texas/austin/616-Leadership-Academy/,480894007137,30.235638,-97.75366,Leadership Academy,30.235638,-97.75366,,48.15,14.9,0,0,3.7,40.74,55.56,0.0,0.0,0.0,0.0
182,8614,Phoenix Academy,public,6-12,34,,,Austin,TX,115,Austin Independent School District,4808940,"400 West Live Oak Street,  Austin, TX  78704",(512) 440-0613 x4721,(512) 440-0235,,480894008389,30.24414,-97.75614,Phoenix Academy,30.24414,-97.75614,MR HECTOR RODRIQUEZ,14.71,0,0,0,23.53,2.94,67.65,2.94,2.94,0.0,0.0
183,9137,Joe Lee Johnson Elementary School,public,PK-5,,5,,Austin,TX,870,Round Rock Independent School District,4838080,"2800 Sauls Drive,  Austin, TX  78728",(512) 704-1411,(512) 464-5408,,,30.45655,-97.68175,Joe Lee Johnson Elementary School,30.45655,-97.68175,GABI NINO,,,,,,,,,,,
184,10789,Guerrero Thompson,public,PK-5,673,7,,Austin,TX,115,Austin Independent School District,4808940,"102 East Rundberg Lane,  Austin, TX  78753",(512) 414-8400,(512) 414-8401,,480894011063,30.363888,-97.691666,Guerrero Thompson,30.363888,-97.691666,MS LAKESHA DRINKS,97.33,,,,3.27,3.27,89.75,0.3,2.67,0.45,0.3
185,10791,Padron Elementary School,public,PK-5,772,7,,Austin,TX,115,Austin Independent School District,4808940,"1111 West 6th Street,  Austin, TX  78703",(512) 841-9600,(512) 841-9601,,480894011065,30.272375,-97.756516,Padron Elementary School,30.272375,-97.756516,MR RAFAEL SORIANO,97.67,,,,1.42,5.96,91.45,0.78,0.39,0.0,0.0
186,10849,Austin St Hospital,public,PK-12,19,,,Austin,TX,115,Austin Independent School District,4808940,"1111 West 6th Street,  Austin, TX  78703",(512) 499-1700,(512) 419-2560,,480894005646,30.272375,-97.756516,Austin St Hospital,30.272375,-97.756516,MS GLORIA WILLIAMS,0.0,55,0,0,52.63,21.05,21.05,5.26,0.0,0.0,0.0
187,11403,Wall Sp Prog,public,K-8,3,,,Austin,TX,855,Robert Lee Independent School District,4837380,"2515 Speedway,  Austin, TX  78712",(325) 651-7790,,,483738008476,30.289062,-97.736496,Wall Sp Prog,30.289062,-97.736496,,,100,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
188,11475,Travis County State Jail,public,n/a,,,,Austin,TX,1249,Windham School District,4800291,"8101 Farm to Market 969,  Austin, TX  78724",(512) 228-5210,(512) 228-5223,www.wsdtx.org,,30.278334,-97.64186,Travis County State Jail,30.278334,-97.64186,SANDRA HAAK,,,,,,,,,,,
189,18840,Travis County Day School,public,6-12,6,,,Austin,TX,115,Austin Independent School District,4808940,"8011 Cameron Road,  Austin, TX  78754",(512) 414-1700,(512) 414-1486,,480894012204,30.335697,-97.68336,Travis County Day School,30.335697,-97.68336,,50.0,20,0,0,0.0,16.67,83.33,0.0,0.0,0.0,0.0
190,18843,El Daep,public,K-5,5,,,Austin,TX,870,Round Rock Independent School District,4838080,"13414 Broadmeade Avenue,  Austin, TX  78729",(512) 464-5920,(512) 464-6794,,483808009461,30.470728,-97.78183,El Daep,30.470728,-97.78183,BARRY DAVID RYAN,,33.3,0,0,60.0,0.0,40.0,0.0,0.0,0.0,0.0
191,24939,Garcia Ymla,public,6-8,425,3,,Austin,TX,115,Austin Independent School District,4808940,"7414 Johnny Morris Road,  Austin, TX  78724",(512) 841-9400,(512) 841-9401,,,30.311398,-97.64303,Garcia Ymla,30.311398,-97.64303,,93.88,,,,2.59,27.53,66.12,0.47,3.06,0.24,0.0
192,19532,Pearson Ranch Middle,public,6-8,,,,Austin,TX,870,Round Rock Independent School District,4838080,"8901 Pearson Ranch Road,  Austin, TX  78717",(512) 464-5000,(542) 464-5090,,483808012299,30.496775,-97.75084,Pearson Ranch Middle,30.496775,-97.75084,KIM WINTERS,,,,,,,,,,,
193,24844,Adult Transition Services,public,12,26,,,Austin,TX,342,Eanes Independent School District,4817760,"1020 Walsh Tarlton Lane,  Austin, TX  78746",(512) 732-9020,(512) 732-9029,,,30.272945,-97.802,Adult Transition Services,30.272945,-97.802,MATT ZEMO,0.0,,,,76.92,0.0,19.23,0.0,3.85,0.0,0.0
194,24678,Dell Children's Medical Center,public,PK-12,2,,,Austin,TX,115,Austin Independent School District,4808940,"4900 Mueller Boulevard,  Austin, TX  78723",(512) 324-0000,,,,30.303455,-97.707344,Dell Children's Medical Center,30.303455,-97.707344,DR GLORIA WILLIAMS,,,,,0.0,100.0,0.0,0.0,0.0,0.0,0.0
195,25080,Sadler Means Ywla,public,6-8,341,2,,Austin,TX,115,Austin Independent School District,4808940,"6401 North Hampton Drive,  Austin, TX  78723",(512) 414-3234,(512) 926-6146,,,30.313578,-97.68073,Sadler Means Ywla,30.313578,-97.68073,MS CHRISTINA ALMARAZ,88.89,,,,3.52,21.95,69.65,1.08,3.25,0.54,0.0
196,25154,West Cypress Hills Elementary School,public,PK-5,605,9,,Austin,TX,583,Lake Travis Independent School District,4826470,"3322 Ranch Road 620 South,  Austin, TX  78738",(512) 533-6000,(512) 533-6003,,,30.327839,-97.96536,West Cypress Hills Elementary School,30.327839,-97.96536,AMANDA PREHN,8.26,,,,75.87,0.83,14.38,5.62,3.14,0.17,0.0
197,20124,The Magellan International School,private,PK-8,460,,5,Austin,TX,,,,"7938 Great Northern Boulevard,  Austin, TX  78731",(512) 782-2327,(512) 519-8796,www.magellanschool.org,A0990126,30.358206,-97.76095,The Magellan International School,30.358206,-97.76095,,,,,,86.9159,2.18069,10.9034,0.0,0.0,0.0,0.0
198,7495,St. Paul Lutheran School,private,PK-8,80,,5,Austin,TX,,,,"3407 Red River Street,  Austin, TX  78705",(512) 472-3313,(512) 469-0785,http://www.splaustin.com,01326815,30.29324,-97.72531,St. Paul Lutheran School,30.29324,-97.72531,,,,,,60.3448,15.5172,18.9655,1.72414,3.44828,0.0,0.0
199,7545,Holy Word Christian Academy,private,K-8,8,,5,Austin,TX,,,,"10601 Bluff Bend Drive,  Austin, TX  78753",(512) 836-0660,,,01328029,30.3685,-97.675385,Holy Word Christian Academy,30.3685,-97.675385,,,,,,87.5,0.0,12.5,0.0,0.0,0.0,0.0
200,7749,Maranatha Christian Academy,private,K-10,,,5,Austin,TX,,,,"8210 S 1st Street,  Austin, TX  78748",(512) 282-4263,,,02062768,30.18099,-97.795044,Maranatha Christian Academy,30.18099,-97.795044,,,,,,,,,,,,
201,19817,Primavera Montessori School,private,PK-4,130,,5,Austin,TX,,,,"6405 Manchaca Rd.,  Austin, TX  78745",(512) 804-0005,,http://primavera-montessori.org/,,30.207909,-97.804756,Primavera Montessori School,30.207909,-97.804756,,,,,,,,,,,,
202,7992,Parkside Community School,private,PK-6,135,,5,Austin,TX,,,,"3702 W. Slaughter Lane ,  Austin, TX  78748",(512) 472-2559,(512) 472-2592,https://www.parksidecommunityschool.org/,A9504131,30.1856,-97.85356,Parkside Community School,30.1856,-97.85356,,,,,,72.4138,0.0,18.3908,4.5977,4.5977,0.0,0.0
203,8068,Bais Menachem Hebrew Academy,private,PK-6,,,5,Austin,TX,,,,"2127 West Parmer Lane,  Austin, TX  78727",(512) 977-0770,,,A9703358,30.41608,-97.69663,Bais Menachem Hebrew Academy,30.41608,-97.69663,,,,,,,,,,,,
204,8076,Paragon Prep School,private,K-8,215,,5,Austin,TX,,,,"2001 West Koenig Lane,  Austin, TX  78756",(512) 459-5040,(512) 459-1875,http://www.paragonprep.com,A9703372,30.333954,-97.73803,Paragon Prep School,30.333954,-97.73803,,,,,,57.1429,0.47619,2.38095,1.90476,38.0952,0.0,0.0
205,8367,Huntington-Surrey High School,private,8-12,40,,5,Austin,TX,,,,"5206 Balcones Drive,  Austin, TX  78756",(512) 478-4743,(512) 457-0235,http://www.huntingtonsurrey.com/,A9106475,30.318382,-97.7376,Huntington-Surrey High School,30.318382,-97.7376,,,,,,94.5946,0.0,5.40541,0.0,0.0,0.0,0.0
206,8479,Brentwood Christian School,private,PK-12,756,,5,Austin,TX,,,,"11908 N Lamar Blvd,  Austin, TX  78753",(512) 835-5983,(512) 835-2184,http://www.brentwoodchristian.org/,X1328754,30.39087,-97.68241,Brentwood Christian School,30.39087,-97.68241,,,,,,63.7982,7.12166,13.2047,4.74777,8.75371,0.0,2.37389
207,10057,St Francis School,private,PK-8,403,,5,Austin,TX,,,,"300 East Huntland Drive,  Austin, TX  78752",(512) 454-0848,(512) 453-2982,http://www.stfrancis-school.org/,A0503477,30.331245,-97.71006,St Francis School,30.331245,-97.71006,,,,,,54.8556,11.2861,9.97375,14.9606,8.92388,0.0,0.0
208,10669,Headwaters School,private,PK-12,542,,5,Austin,TX,,,,"801 Rio Grande Street,  Austin, TX  78701",(512) 480-8142,(512) 480-0278,http://www.headwaters.org,A0503492,30.27195,-97.74842,Headwaters School,30.27195,-97.74842,,,,,,,,,,,,
209,11581,Griffin School,private,9-12,125,,5,Austin,TX,,,,"5001 Evans Ave.,  Austin, TX  78751",(512) 454-5797,(512) 454-5798,http://www.griffinschool.org/,A0303144,30.312716,-97.71971,Griffin School,30.312716,-97.71971,,,,,,,,,,,,
210,12005,TNS Academy,private,K-5,30,,5,Austin,TX,,,,"3901 Shoal Creek Blvd.,  Austin, TX  78756",(512) 626-3086,,http://www.tnsacademy.org,A0790176,30.3098,-97.7483,TNS Academy,30.3098,-97.7483,,,,,,,,,,,,
211,12235,City School,private,PK-6,90,,5,Austin,TX,,,,"1844 Teri Rd,  Austin, TX  78741",(512) 416-7744,,www.cityschooltexas.com,A0503465,30.204332,-97.75476,City School,30.204332,-97.75476,,,,,,,,,,,,
212,12241,Capitol School Of Austin,private,PK-4,40,,5,Austin,TX,,,,"2011 West Koenig Lane,  Austin, TX  78756",(512) 467-7006,(512) 467-7025,http://www.capitolschool.com,A0503376,30.333742,-97.73906,Capitol School Of Austin,30.333742,-97.73906,,,,,,76.9231,0.0,23.0769,0.0,0.0,0.0,0.0
213,12499,Brentwood Christian Secondary School,private,10-12,,,5,Austin,TX,,,,"11908 N Lamar Blvd,  Austin, TX  78753",(512) 835-5983,(512) 835-2184,,,30.39087,-97.68241,Brentwood Christian Secondary School,30.39087,-97.68241,,,,,,,,,,,,
214,20086,Skybridge Academy,private,6-12,40,,5,Austin,TX,,,,"13317 Fitzhugh Rd,  Austin, TX  78736",(512) 484-4976,(888) 309-5596,www.skybridgeatx.com,,30.231865,-98.001045,Skybridge Academy,30.231865,-98.001045,,,,,,,,,,,,
215,16170,Bluebonnet Montessori School of Lakeway,private,PK-3,58,,5,Austin,TX,,,,"15099 Debba Drive,  Austin, TX  78734",(512) 266-6626,,http://www.bluebonnetmontessori.com,A0771730,30.373077,-97.93844,Bluebonnet Montessori School of Lakeway,30.373077,-97.93844,,,,,,79.1667,0.0,4.16667,8.33333,8.33333,0.0,0.0
216,18787,Southwest Austin Middle School,private,6-8,10,,5,Austin,TX,,,,"4021 So. Loop 360,  Austin, TX  78704",(512) 415-3198,,,,30.2392,-97.79944,Southwest Austin Middle School,30.2392,-97.79944,,,,,,,,,,,,
217,19664,Austin Montessori Great Northern Campus,private,PK-3,,,5,Austin,TX,,,,"5006 Sunset Trail,  Austin, TX  78745",(512) 450-1940,,,A0792064,30.227676,-97.80505,Austin Montessori Great Northern Campus,30.227676,-97.80505,,,,,,,,,,,,
