PEIMS DATA FOR SCHOOL YEAR 2017-2018
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Group","Grade Level Name","Enrollment by Grade Level"
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"ELEMENTARY","Pre-kindergarten",73
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"ELEMENTARY","Kindergarten",131
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"ELEMENTARY","Grade  1",147
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"ELEMENTARY","Grade  2",106
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"ELEMENTARY","Grade  3",162
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"ELEMENTARY","Grade  4",139
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS EL",227913101,"ELEMENTARY","Grade  5",133
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS H S",227913001,"HIGH SCHOOL","Grade  9",897
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS H S",227913001,"HIGH SCHOOL","Grade 10",778
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS H S",227913001,"HIGH SCHOOL","Grade 11",726
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS H S",227913001,"HIGH SCHOOL","Grade 12",679
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS MIDDLE",227913041,"MIDDLE SCHOOL","Grade  6",484
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS MIDDLE",227913041,"MIDDLE SCHOOL","Grade  7",481
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKE TRAVIS MIDDLE",227913041,"MIDDLE SCHOOL","Grade  8",455
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"ELEMENTARY","Kindergarten",82
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"ELEMENTARY","Grade  1",103
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"ELEMENTARY","Grade  2",116
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"ELEMENTARY","Grade  3",112
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"ELEMENTARY","Grade  4",129
"2017-2018",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"LAKEWAY EL",227913102,"ELEMENTARY","Grade  5",134
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"MIDDLE SCHOOL","Grade  6",395
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"MIDDLE SCHOOL","Grade  7",380
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LAMAR M S",227901045,"MIDDLE SCHOOL","Grade  8",355
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"ELEMENTARY","Early Education",5
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"ELEMENTARY","Pre-kindergarten",58
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"ELEMENTARY","Kindergarten",82
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"ELEMENTARY","Grade  1",78
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"ELEMENTARY","Grade  2",66
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"ELEMENTARY","Grade  3",68
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"ELEMENTARY","Grade  4",88
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANGFORD EL",227901168,"ELEMENTARY","Grade  5",95
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"HIGH SCHOOL","Grade  9",538
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"HIGH SCHOOL","Grade 10",382
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"HIGH SCHOOL","Grade 11",371
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LANIER H S",227901004,"HIGH SCHOOL","Grade 12",295
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"HIGH SCHOOL","Grade  9",323
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"HIGH SCHOOL","Grade 10",353
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"HIGH SCHOOL","Grade 11",253
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LASA H S",227901018,"HIGH SCHOOL","Grade 12",257
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"ELEMENTARY / SECONDARY","Grade  1",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"ELEMENTARY / SECONDARY","Grade  2",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"ELEMENTARY / SECONDARY","Grade  3",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"ELEMENTARY / SECONDARY","Grade  4",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"ELEMENTARY / SECONDARY","Grade  5",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"ELEMENTARY / SECONDARY","Grade  6",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"ELEMENTARY / SECONDARY","Grade  7",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"ELEMENTARY / SECONDARY","Grade  8",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"ELEMENTARY / SECONDARY","Grade  9",8
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"ELEMENTARY / SECONDARY","Grade 10",8
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"LAUREL RIDGE",227806030,"ELEMENTARY / SECONDARY","Grade 12",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"HIGH SCHOOL","Grade  9",228
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"HIGH SCHOOL","Grade 10",184
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"HIGH SCHOOL","Grade 11",199
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LBJ HIGH SCHOOL",227901014,"HIGH SCHOOL","Grade 12",188
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"ELEMENTARY / SECONDARY","Grade 10",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"ELEMENTARY / SECONDARY","Grade 11",7
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEADERSHIP ACADEMY",227901035,"ELEMENTARY / SECONDARY","Grade 12",5
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"ELEMENTARY","Kindergarten",59
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"ELEMENTARY","Grade  1",78
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"ELEMENTARY","Grade  2",63
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"ELEMENTARY","Grade  3",73
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"ELEMENTARY","Grade  4",64
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"ELEMENTARY","Grade  5",61
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LEE EL",227901121,"ELEMENTARY","Grade  6",44
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"ELEMENTARY","Grade  1",53
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"ELEMENTARY","Grade  2",64
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"ELEMENTARY","Grade  3",65
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"ELEMENTARY","Grade  4",60
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"LINDER EL",227901160,"ELEMENTARY","Grade  5",63
"2017-2018",13,"TRAVIS COUNTY","MONTESSORI FOR ALL",227826,"MAGNOLIA MONTESSORI FOR ALL",227826101,"ELEMENTARY","Pre-kindergarten",119
"2017-2018",13,"TRAVIS COUNTY","MONTESSORI FOR ALL",227826,"MAGNOLIA MONTESSORI FOR ALL",227826101,"ELEMENTARY","Kindergarten",53
"2017-2018",13,"TRAVIS COUNTY","MONTESSORI FOR ALL",227826,"MAGNOLIA MONTESSORI FOR ALL",227826101,"ELEMENTARY","Grade  1",59
"2017-2018",13,"TRAVIS COUNTY","MONTESSORI FOR ALL",227826,"MAGNOLIA MONTESSORI FOR ALL",227826101,"ELEMENTARY","Grade  2",48
"2017-2018",13,"TRAVIS COUNTY","MONTESSORI FOR ALL",227826,"MAGNOLIA MONTESSORI FOR ALL",227826101,"ELEMENTARY","Grade  3",59
"2017-2018",13,"TRAVIS COUNTY","MONTESSORI FOR ALL",227826,"MAGNOLIA MONTESSORI FOR ALL",227826101,"ELEMENTARY","Grade  4",50
"2017-2018",13,"TRAVIS COUNTY","MONTESSORI FOR ALL",227826,"MAGNOLIA MONTESSORI FOR ALL",227826101,"ELEMENTARY","Grade  5",45
"2017-2018",13,"TRAVIS COUNTY","MONTESSORI FOR ALL",227826,"MAGNOLIA MONTESSORI FOR ALL",227826101,"ELEMENTARY","Grade  6",43
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"ELEMENTARY","Pre-kindergarten",31
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"ELEMENTARY","Kindergarten",31
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"ELEMENTARY","Grade  1",50
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"ELEMENTARY","Grade  2",50
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"ELEMENTARY","Grade  3",51
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"ELEMENTARY","Grade  4",47
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EL",227907101,"ELEMENTARY","Grade  5",62
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EXCEL ACADEMY",227907002,"HIGH SCHOOL","Grade  9",-9999999
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EXCEL ACADEMY",227907002,"HIGH SCHOOL","Grade 10",11
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EXCEL ACADEMY",227907002,"HIGH SCHOOL","Grade 11",16
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR EXCEL ACADEMY",227907002,"HIGH SCHOOL","Grade 12",29
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR H S",227907001,"HIGH SCHOOL","Grade  9",548
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR H S",227907001,"HIGH SCHOOL","Grade 10",480
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR H S",227907001,"HIGH SCHOOL","Grade 11",423
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR H S",227907001,"HIGH SCHOOL","Grade 12",377
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR MIDDLE",227907041,"MIDDLE SCHOOL","Grade  6",211
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR MIDDLE",227907041,"MIDDLE SCHOOL","Grade  7",259
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR MIDDLE",227907041,"MIDDLE SCHOOL","Grade  8",214
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY HIGH",227907004,"HIGH SCHOOL","Grade  9",122
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY HIGH",227907004,"HIGH SCHOOL","Grade 10",133
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY HIGH",227907004,"HIGH SCHOOL","Grade 11",82
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY HIGH",227907004,"HIGH SCHOOL","Grade 12",96
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY MIDDLE",227907043,"MIDDLE SCHOOL","Grade  6",272
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY MIDDLE",227907043,"MIDDLE SCHOOL","Grade  7",143
"2017-2018",13,"TRAVIS COUNTY","MANOR ISD",227907,"MANOR NEW TECHNOLOGY MIDDLE",227907043,"MIDDLE SCHOOL","Grade  8",147
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"ELEMENTARY","Pre-kindergarten",38
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"ELEMENTARY","Kindergarten",75
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"ELEMENTARY","Grade  1",75
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"ELEMENTARY","Grade  2",77
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"ELEMENTARY","Grade  3",71
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"ELEMENTARY","Grade  4",59
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"ELEMENTARY","Grade  5",55
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MAPLEWOOD EL",227901122,"ELEMENTARY","Grade  6",35
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN MIDDLE",227901051,"MIDDLE SCHOOL","Grade  6",156
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN MIDDLE",227901051,"MIDDLE SCHOOL","Grade  7",155
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MARTIN MIDDLE",227901051,"MIDDLE SCHOOL","Grade  8",139
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"ELEMENTARY","Pre-kindergarten",35
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"ELEMENTARY","Kindergarten",62
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"ELEMENTARY","Grade  1",72
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"ELEMENTARY","Grade  2",61
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"ELEMENTARY","Grade  3",68
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"ELEMENTARY","Grade  4",51
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"ELEMENTARY","Grade  5",54
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"ELEMENTARY","Grade  6",34
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"ELEMENTARY","Early Education",-9999999
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"ELEMENTARY","Kindergarten",64
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"ELEMENTARY","Grade  1",71
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"ELEMENTARY","Grade  2",53
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"ELEMENTARY","Grade  3",76
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"ELEMENTARY","Grade  4",59
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"ELEMENTARY","Grade  5",69
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"HIGH SCHOOL","Grade  9",477
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"HIGH SCHOOL","Grade 10",476
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"HIGH SCHOOL","Grade 11",392
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"HIGH SCHOOL","Grade 12",416
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"ELEMENTARY","Early Education",8
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"ELEMENTARY","Pre-kindergarten",65
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"ELEMENTARY","Kindergarten",105
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"ELEMENTARY","Grade  1",104
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"ELEMENTARY","Grade  2",115
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"ELEMENTARY","Grade  3",117
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"ELEMENTARY","Grade  4",98
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"ELEMENTARY","Grade  5",105
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"MIDDLE SCHOOL","Grade  6",221
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"MIDDLE SCHOOL","Grade  7",200
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"MIDDLE SCHOOL","Grade  8",225
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"ELEMENTARY / SECONDARY","Grade  6",9
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"ELEMENTARY / SECONDARY","Grade  7",8
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"ELEMENTARY / SECONDARY","Grade  8",17
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"ELEMENTARY / SECONDARY","Grade  9",27
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"ELEMENTARY / SECONDARY","Grade 10",23
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"ELEMENTARY / SECONDARY","Grade 11",25
"2017-2018",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"ELEMENTARY / SECONDARY","Grade 12",24
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"ELEMENTARY","Early Education",5
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"ELEMENTARY","Pre-kindergarten",59
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"ELEMENTARY","Kindergarten",37
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"ELEMENTARY","Grade  1",29
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"ELEMENTARY","Grade  2",43
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"ELEMENTARY","Grade  3",42
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"ELEMENTARY","Grade  4",28
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"ELEMENTARY","Grade  5",42
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"ELEMENTARY","Early Education",8
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"ELEMENTARY","Pre-kindergarten",61
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"ELEMENTARY","Kindergarten",143
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"ELEMENTARY","Grade  1",135
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"ELEMENTARY","Grade  2",122
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"ELEMENTARY","Grade  3",123
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"ELEMENTARY","Grade  4",147
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"ELEMENTARY","Grade  5",115
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MOTT EL",227904121,"ELEMENTARY","Early Education",8
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MOTT EL",227904121,"ELEMENTARY","Pre-kindergarten",34
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MOTT EL",227904121,"ELEMENTARY","Kindergarten",119
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MOTT EL",227904121,"ELEMENTARY","Grade  1",104
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MOTT EL",227904121,"ELEMENTARY","Grade  2",114
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MOTT EL",227904121,"ELEMENTARY","Grade  3",115
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MOTT EL",227904121,"ELEMENTARY","Grade  4",88
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MOTT EL",227904121,"ELEMENTARY","Grade  5",124
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"ELEMENTARY","Early Education",9
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"ELEMENTARY","Pre-kindergarten",22
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"ELEMENTARY","Kindergarten",138
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"ELEMENTARY","Grade  1",129
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"ELEMENTARY","Grade  2",120
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"ELEMENTARY","Grade  3",109
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"ELEMENTARY","Grade  4",147
"2017-2018",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"ELEMENTARY","Grade  5",142
"2017-2018",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON MIDDLE",227901052,"MIDDLE SCHOOL","Grade  6",494
